sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,n_floors,sq_mt_allotment,floor,is_floor_under,rent_price,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,product,neighborhood
100,,3,2,,,7,0,1460,409000,4090,0,False,,1,0,0,1,1,1,0,1,0,0,0,1,1,,0,,,,,,,piso,91
97,,4,2,,,8,0,1462,410000,4227,1,False,1970,,,1,1,1,1,0,0,1,0,0,0,0,,0,,,,,,,piso,91
141,114,3,2,,,1,0,1850,580000,4113,1,False,1981,0,1,0,1,1,1,0,0,0,0,0,0,0,,1,1,0,1,1,1,1,piso,92
120,100,4,2,,,6,0,1474,415000,3458,0,,,1,0,1,1,1,1,0,0,0,0,0,1,0,,1,1,0,,,,,piso,91
134,,4,2,,,5,0,1897,600000,4478,0,False,1943,1,0,1,1,1,0,0,0,0,0,0,0,0,,0,,,,,,,piso,93
62,56,1,1,,,2,0,1148,280000,4516,0,False,1993,0,1,1,1,1,1,0,0,0,1,1,1,1,,0,,,0,0,1,1,piso,95
144,,3,2,,,6,0,2058,670000,4653,0,False,,,,1,1,1,1,0,0,0,0,0,0,0,,1,1,0,,,,,piso,95
123,110,4,2,,,1,0,1655,495000,4024,0,False,,1,0,1,1,1,1,0,0,0,0,0,1,0,,1,1,0,1,0,0,0,piso,91
130,113,3,2,,,1,0,1542,445000,3423,0,False,1993,0,1,1,1,1,1,0,0,0,0,1,1,1,,0,,,0,0,0,1,piso,95
112,,4,2,,,7,0,1375,372000,3321,1,False,1960,1,0,0,1,1,1,0,0,0,0,0,1,0,,0,,,,,,,piso,95
162,,4,3,,,7,0,1897,600000,3704,0,False,1988,0,1,1,1,1,1,0,0,0,0,0,0,0,,1,1,0,0,1,0,1,piso,92
73,,2,1,,,1,0,1416,390000,5342,0,False,2007,0,1,1,1,1,1,0,1,0,0,1,0,1,,1,1,0,0,0,0,1,piso,95
140,,4,3,,,2,0,2159,715000,5107,0,False,1945,1,0,0,1,1,1,0,0,0,0,0,0,0,,0,,,0,0,1,1,piso,94
82,70,2,2,,,3,0,1383,375500,4579,0,False,1965,,,1,1,1,1,0,0,0,0,1,0,0,,0,,,0,1,0,0,piso,96
100,89,4,2,,,1,0,1542,445000,4450,0,False,1968,1,0,1,1,1,1,0,0,0,0,0,0,0,,0,,,1,0,0,0,piso,95
126,,3,2,,,3,0,1576,460000,3651,0,False,1960,1,0,0,1,1,1,0,0,0,0,0,0,1,,0,,,0,0,0,1,piso,92
129,,3,2,,,7,0,1962,628000,4868,0,False,,,,1,1,1,1,0,0,0,0,0,0,0,,1,1,0,,,,,piso,95
162,,4,3,,,7,0,1897,600000,3704,0,False,1988,0,1,1,1,1,1,0,0,0,0,0,0,0,,1,1,0,0,1,0,1,piso,92
162,142,4,3,,,7,0,1897,600000,3704,0,False,1988,0,1,0,1,1,1,0,0,0,0,0,0,0,,1,1,0,0,1,0,1,piso,92
90,85,3,2,,,7,0,1393,380000,4222,0,False,1965,1,0,1,1,1,0,0,0,0,0,0,1,0,,0,,,0,0,1,0,piso,95
215,180,6,3,,,4,0,2386,830000,3860,0,False,1994,0,1,1,1,1,1,0,1,1,0,0,1,1,,1,1,0,0,0,1,1,piso,95
74,66,3,1,,,4,0,1174,290000,3919,0,False,1965,1,0,0,1,1,0,0,0,0,0,0,1,0,,0,,,0,1,0,0,piso,95
156,140,4,2,,,1,0,2315,790000,5064,1,False,1954,1,0,0,0,1,1,0,0,0,0,1,0,0,,1,1,0,1,1,0,0,piso,96
148,,2,2,,,1,0,-2333,1500000,10135,0,False,1935,1,0,0,1,1,1,0,0,0,1,0,0,0,,0,,,,,,,piso,94
142,,5,2,,,1,0,1885,595000,4190,1,False,1961,1,0,0,0,1,1,0,0,0,0,1,0,1,,0,,,0,0,1,0,atico,92
68,,1,1,,,semi-sotano exterior,1,1169,288000,4235,0,False,1905,0,1,1,1,1,1,0,0,0,0,1,0,0,,0,,,0,0,1,0,piso,94
84,78,2,1,,,6,0,1439,400000,4762,0,False,1964,,,1,1,1,,0,0,0,1,0,0,0,,0,,,0,1,0,0,piso,95
138,123,4,2,,,4,0,1802,559000,4051,0,False,1985,,,0,0,1,1,0,0,1,0,0,0,0,,1,1,0,0,1,0,0,piso,95
221,,4,3,,,6,0,2315,790000,3575,0,False,,,,1,1,1,0,0,0,0,0,0,0,0,,0,,,0,0,1,0,piso,96
140,126,3,2,,,3,0,1658,496000,3543,0,False,1998,0,1,1,1,1,1,0,1,1,0,0,1,1,,1,0,30000,1,0,0,0,piso,91
104,88,4,2,,,1,0,1712,520000,5000,0,False,,1,0,0,1,1,1,0,0,0,0,0,1,0,,0,,,1,0,0,0,piso,93
120,,3,2,,,2,0,1667,500000,4167,0,False,,,,0,1,1,1,0,1,0,0,0,1,1,,1,1,0,,,,,piso,95
345,,4,5,,,4,0,-188041,2800000,8116,0,False,,,,1,1,1,1,0,0,0,0,1,0,0,,0,,,,,,,piso,93
140,125,4,1,,,7,0,2255,760000,5429,1,False,,0,1,0,0,1,1,0,0,1,0,0,1,0,,0,,,0,0,1,0,atico,93
281,247,6,4,,,4,0,-7993,1675000,5961,0,False,,1,0,1,1,1,1,0,1,1,0,0,1,1,,1,1,0,,,,,piso,96
68,,2,2,,,2,0,2103,690000,10147,0,False,,0,1,0,1,1,1,0,0,0,1,0,0,0,,0,,,,,,,piso,93
86,,3,1,,,2,0,1370,370000,4302,0,False,,1,0,1,0,1,1,0,0,0,0,0,0,0,,0,,,0,1,0,0,piso,95
230,,4,3,,,5,0,-18544,1870000,8130,1,False,1920,,,1,1,1,1,0,0,0,1,1,0,0,,1,1,0,,,,,piso,94
228,190,4,5,,,2,0,-20661,1900000,8333,0,False,,,,1,1,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,94
108,93,3,1,,,2,0,1950,623000,5769,0,False,,,,0,1,1,1,0,0,0,0,0,0,0,,1,1,0,1,0,0,1,piso,93
166,,4,2,,,2,0,2417,850000,5120,1,False,1958,1,0,1,1,1,1,0,0,1,0,1,0,1,,1,1,0,0,0,0,1,piso,96
157,,3,2,,,1,0,2124,699000,4452,0,False,1977,1,0,1,1,1,1,0,0,0,0,0,1,0,,1,1,0,1,1,0,0,piso,94
280,,4,3,,,3,0,-156000,2700000,9643,0,False,,1,0,1,1,1,1,0,0,0,0,1,0,0,,1,1,0,0,0,1,0,piso,94
146,,4,2,,,4,0,2024,655000,4486,0,False,,1,0,1,1,1,1,0,0,0,0,1,0,0,,1,1,0,,,,,piso,92
242,,4,6,,,2,0,-3649,1550000,6405,0,False,1904,1,0,1,1,1,1,0,0,0,1,0,0,0,,0,,,0,0,0,1,piso,94
157,121,4,2,,,4,0,1827,570000,3631,1,False,1977,1,0,0,1,1,1,0,0,1,0,0,0,0,,1,1,0,0,0,1,0,piso,94
161,124,4,2,,,3,0,1779,549000,3410,0,False,,1,0,0,1,1,0,0,0,1,1,0,0,0,,1,1,0,0,0,1,0,piso,95
94,89,3,2,,,1,0,1553,450000,4787,0,False,1950,1,0,0,1,1,0,0,0,0,0,0,0,0,,0,,,,,,,piso,93
91,,3,1,,,4,0,1320,349000,3835,1,False,,0,1,0,0,1,1,0,0,0,1,0,0,0,,0,,,0,0,1,0,piso,95
130,,3,2,,,5,0,1598,470000,3615,1,False,,1,0,0,1,1,1,0,0,1,0,1,0,0,,0,,,1,0,1,0,piso,95
153,,3,2,,,6,0,2515,955000,6242,0,False,,1,0,1,1,1,1,0,0,0,0,1,0,0,,1,1,0,,,,,piso,93
85,,3,1,,,2,0,1346,360000,4235,0,False,,0,1,0,0,1,1,0,0,0,0,0,0,0,,0,,,1,0,0,0,piso,95
168,,4,3,,,3,0,1839,575000,3423,1,False,1970,1,0,1,1,1,1,0,0,1,0,0,0,0,,0,,,0,0,1,0,piso,95
86,83,3,1,,,bajo,1,1197,299000,3477,0,,1945,,,0,0,1,1,0,0,0,0,0,0,0,,0,,,0,0,0,1,piso,93
139,124,4,1,,,1,0,1664,499000,3590,1,False,,1,0,0,1,1,1,0,0,1,0,0,1,0,,0,,,0,1,0,0,piso,95
167,,4,2,,,9,0,2457,1050000,6287,0,False,1983,1,0,0,1,1,1,0,0,1,0,0,0,0,,1,1,0,0,1,0,1,piso,96
85,,3,2,,,6,0,1505,429000,5047,0,False,,0,1,1,1,1,1,0,0,1,0,0,1,0,,0,,,0,1,1,0,atico,92
152,,3,2,,,2,0,1793,555000,3651,0,False,,,,0,0,1,1,0,0,0,0,0,0,0,,1,1,0,,,,,piso,95
61,,1,1,,,2,0,1213,305000,5000,0,False,,0,1,0,0,1,0,0,0,0,0,1,0,0,,0,,,0,0,0,1,piso,93
130,,2,1,,,7,0,1938,618000,4754,1,False,1941,1,0,0,0,1,1,0,0,0,1,0,0,0,,0,,,0,0,1,0,piso,93
118,92,3,2,,,1,0,1701,514900,4364,1,False,1972,0,1,1,1,1,1,0,0,0,0,0,0,0,,1,0,11000,,,,,piso,92
215,180,6,3,,,4,0,2386,830000,3860,0,False,,0,1,1,0,1,1,0,1,1,1,0,1,1,,1,1,0,0,0,1,1,piso,95
51,,2,1,,,1,0,1132,274000,5373,0,False,1930,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,1,piso,93
89,65,2,1,,,6,0,1382,375000,4213,0,False,,1,0,1,0,1,1,0,1,0,0,0,0,1,,1,1,0,0,0,1,1,piso,91
86,83,3,1,,,bajo,1,1197,299000,3477,1,False,,,,0,0,1,1,0,0,1,0,0,1,0,,0,,,0,0,0,1,piso,93
60,51,1,1,,,9,0,1608,474000,7900,1,False,1974,1,0,0,1,1,1,0,0,0,1,1,1,0,,1,1,0,1,0,0,0,piso,93
238,,4,3,,,7,0,-24524,1950000,8193,0,False,,1,0,1,1,1,1,0,0,0,1,1,0,0,,1,1,0,,,,,piso,94
97,,3,2,,,8,0,1781,550000,5670,0,False,,0,1,1,1,1,0,0,0,0,0,0,1,0,,1,1,0,1,0,1,1,piso,93
142,,5,2,,,4,0,1850,580000,4085,1,False,1961,1,0,0,0,1,1,0,0,1,0,0,1,0,,0,,,1,0,1,0,piso,93
140,,4,2,,,2,0,1483,419000,2993,1,False,,1,0,0,1,1,1,0,0,1,0,0,1,0,,1,0,30000,0,0,0,1,piso,95
54,40,1,1,,,2,0,1262,325000,6019,0,False,2008,0,1,1,1,0,1,0,1,0,0,1,0,0,,1,1,0,0,0,0,1,piso,91
116,91,4,3,,,3,0,2012,649999,5603,1,False,1978,1,0,0,1,1,1,0,1,1,0,0,1,1,,0,,,0,0,1,1,piso,96
72,,1,1,,,1,0,780,160000,2222,1,False,,,,1,1,1,1,0,0,0,0,0,1,0,,0,,,,,,,piso,91
72,,2,1,,,1,0,780,160000,2222,1,False,,1,0,1,1,1,1,0,0,0,0,0,1,0,,0,,,,,,,piso,91
230,,3,3,,,4,0,-313261,3100000,13478,0,,1970,1,0,1,0,,1,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,piso,94
129,,4,2,,,5,0,1931,615000,4767,0,False,,0,1,0,1,1,1,0,0,1,0,1,0,0,,0,,,1,0,0,0,piso,93
117,,4,2,,,6,0,1610,475000,4060,0,False,,,,0,0,1,1,0,0,0,0,1,0,0,,0,,,0,0,1,0,piso,95
120,,3,2,,,1,0,1779,549000,4575,0,False,,,,1,1,1,1,0,0,0,0,0,0,0,,0,,,0,0,1,0,piso,93
150,,4,2,,,5,0,1701,515000,3433,0,False,,,,1,1,1,1,0,0,1,1,1,0,0,,1,1,0,1,1,1,1,piso,95
51,,0,1,,,1,0,976,219000,4294,1,False,1981,1,0,1,0,1,1,0,0,0,0,0,0,0,,0,,,0,0,1,0,estudio,95
80,,2,1,,,6,0,1250,320000,4000,0,False,1963,1,0,1,1,1,,0,0,0,0,0,0,0,,0,,,0,0,1,1,piso,95
110,,2,2,,,1,0,1655,495000,4500,1,False,,1,0,1,1,1,0,0,0,1,0,0,0,0,,0,,,,,,,piso,93
45,40,1,1,,,6,0,1287,335000,7444,0,False,,0,1,1,1,1,1,0,0,0,0,0,1,0,,0,,,0,0,0,1,piso,93
104,100,3,2,,,6,0,1439,400000,3846,1,False,1968,1,0,0,1,1,1,0,0,1,0,0,0,0,,0,,,,,,,piso,95
65,,2,1,,,3,0,1200,300000,4615,1,False,1975,1,0,0,1,1,1,0,1,0,1,0,1,1,,0,,,0,1,1,0,piso,91
93,75,3,2,,,6,0,1382,375000,4032,1,False,1980,1,0,1,1,1,0,0,0,0,0,0,0,0,,0,,,0,1,1,0,piso,95
95,85,3,1,,,,,1437,399000,4200,1,False,1959,0,1,0,0,1,1,0,0,0,0,0,1,1,,0,,,1,0,1,0,piso,92
140,,4,3,,,2,0,2159,715000,5107,0,False,1945,0,1,0,0,1,1,0,0,0,0,0,0,0,,0,,,0,0,0,1,piso,94
77,,2,1,,,5,0,1332,354000,4597,0,False,,,,0,0,1,1,0,0,0,0,0,1,0,,0,,,,,,,piso,92
129,,3,2,,,7,0,1914,607600,4710,0,False,1992,1,0,1,1,1,1,0,0,0,0,0,1,1,,1,1,0,0,0,1,0,piso,95
100,90,4,1,,,5,0,1416,390000,3900,1,False,1957,1,0,0,0,1,1,0,0,1,0,0,0,0,,0,,,0,1,0,0,piso,92
109,91,3,2,,,7,0,1393,380000,3486,0,False,,1,0,1,1,1,1,0,0,0,0,0,1,0,,0,,,,,,,piso,91
150,,4,2,,,4,0,2295,780000,5200,0,False,,,,1,1,1,1,0,0,0,0,0,1,0,,1,1,0,,,,,piso,93
240,200,5,3,,,7,0,-24524,1950000,8125,1,False,1970,1,0,1,1,1,1,0,0,1,0,1,1,0,,1,1,0,1,0,0,0,piso,94
100,90,4,2,,,1,0,1542,445000,4450,0,False,1968,1,0,1,0,1,1,0,0,0,0,0,0,0,,1,1,0,,,,,piso,95
28,,1,1,,,bajo,1,816,170000,6071,1,False,1915,,,0,0,1,0,0,0,0,0,0,0,0,,0,,,0,0,0,1,piso,93
168,155,4,2,,,2,0,2378,825000,4911,0,,1958,1,0,0,1,1,,0,0,1,0,1,0,1,,0,,,,,,,piso,96
50,,1,1,,,1,0,886,190500,3810,0,False,,,,0,1,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,91
108,,2,1,,,6,0,1323,350000,3241,0,False,1935,,,0,1,1,0,0,0,0,0,0,0,0,,1,1,0,,,,,piso,95
124,118,3,2,,,1,0,1966,630000,5081,0,False,1952,0,1,1,1,1,1,0,0,0,0,0,0,0,,0,,,0,1,0,0,piso,93
68,,1,1,,,bajo,1,1260,324000,4765,0,False,1988,1,0,0,1,1,1,0,1,1,0,0,0,1,,0,,,0,0,0,1,piso,91
138,,3,2,,,2,0,1664,499000,3616,1,False,1974,1,0,0,1,1,1,0,0,1,0,0,0,0,,1,0,45000,0,1,0,0,piso,96
162,142,4,3,,,7,0,1897,600000,3704,0,False,1988,0,1,0,1,1,1,0,0,0,0,0,0,0,,1,1,0,0,1,0,1,piso,92
119,,3,2,,,3,0,1655,495000,4160,0,False,1958,1,0,1,1,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,95
250,,3,4,,,2,0,-48548,2180000,8720,0,False,,,,1,1,1,1,0,0,0,0,1,0,0,,0,,,,,,,piso,94
68,,2,1,,,6,0,1187,295000,4338,0,False,1969,1,0,1,1,1,1,0,0,0,0,0,0,0,,0,,,0,0,1,0,piso,91
160,,4,2,,,2,0,2394,835000,5219,1,False,1965,1,0,0,1,1,1,0,0,0,0,1,1,0,,0,,,0,0,0,1,piso,94
148,,2,2,,,1,0,-2333,1500000,10135,0,False,1935,1,0,0,1,1,1,0,0,0,1,0,0,0,,0,,,,,,,piso,94
120,,2,2,,,7,0,1519,435000,3625,0,False,,,,0,1,1,1,0,0,0,1,0,0,0,,1,0,30000,,,,,piso,95
134,,4,2,,,1,0,1382,375000,2799,1,False,,,,0,1,1,1,0,0,0,1,1,0,0,,0,,,,,,,piso,91
169,,4,3,,,1,0,2035,660000,3905,0,False,1987,,,0,1,1,1,0,0,0,0,1,1,1,,1,1,0,1,1,0,1,piso,92
97,90,4,1,,,5,0,1416,390000,4021,0,False,1957,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,,,0,1,0,0,piso,92
700,,5,6,,,6,0,-34590276,8800000,12571,0,False,,0,1,1,1,1,1,0,0,1,1,1,0,0,,1,1,0,1,1,1,1,atico,94
60,50,1,1,,,,,886,190500,3175,0,,1992,,,0,0,1,,0,0,0,0,0,0,0,,0,,,,,,,piso,91
234,205,3,3,,,4,0,-104074,2500000,10684,0,False,1915,,,1,0,1,1,0,0,1,0,0,0,0,,0,,,,,,,atico,94
83,,3,1,,,7,0,1320,349000,4205,1,False,,,,0,0,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,92
232,,4,2,,,1,0,-65933,2300000,9914,0,False,1930,1,0,1,1,1,1,0,0,0,1,0,0,0,,0,,,,,,,piso,94
122,,4,2,,,6,0,1848,579000,4746,1,False,,1,0,0,0,1,1,0,0,0,0,1,0,1,,0,,,0,1,1,0,piso,92
392,,4,4,,,3,0,-323352,3120000,7959,0,False,1910,0,1,1,1,1,1,0,0,0,0,1,0,0,,1,1,0,0,0,1,1,piso,94
275,245,5,5,,,3,0,-6425,1635000,5945,0,False,,1,0,1,1,1,1,0,1,1,0,0,1,0,,1,1,0,0,0,1,0,piso,96
287,,2,2,,,entreplanta exterior,1,1416,390000,1359,1,False,,1,0,1,1,1,1,0,0,0,0,0,1,0,,0,,,,,,,piso,93
53,,2,1,,,3,0,784,161000,3038,0,False,1940,0,1,1,1,1,1,0,0,1,0,0,0,0,,0,,,,,,,piso,91
33,,0,1,,,bajo,1,847,179000,5424,0,True,,,,0,0,1,1,0,1,1,0,1,0,1,,1,1,0,,,,,estudio,91
220,,5,4,,,3,0,2440,1060000,4818,0,False,,,,1,0,1,1,0,0,0,0,1,0,0,,1,1,0,,,,,piso,96
99,90,2,1,,,6,0,1323,350000,3535,0,False,,0,1,0,1,1,0,0,0,0,0,0,1,0,,1,0,15000,0,0,0,1,piso,95
132,,3,2,,,,,2116,695676,5270,0,True,,,,0,0,1,1,0,1,1,0,1,0,1,,1,1,0,,,,,piso,92
144,,3,2,,,,,2245,754928,5243,0,True,,,,0,0,1,1,0,1,1,0,1,0,1,,1,1,0,,,,,piso,92
94,,2,2,,,,,1679,505541,5378,0,True,,,,0,0,1,1,0,1,1,0,1,0,1,,1,1,0,,,,,piso,92
84,,2,2,,,,,1557,451904,5380,0,True,,,,0,0,1,1,0,1,1,0,1,0,1,,1,1,0,,,,,piso,92
337,263,4,3,,,entreplanta exterior,1,-38920,2100000,6231,1,False,1900,1,0,1,1,1,1,0,0,0,1,1,0,0,,1,1,0,0,1,1,0,piso,94
70,,2,1,,,semi-sotano exterior,1,1038,240000,3429,0,False,,0,1,0,0,1,1,0,0,1,0,0,0,0,,0,,,,,,,piso,93
161,,3,3,,,2,0,1892,598000,3714,0,,1986,0,1,1,1,1,1,0,0,1,0,0,1,0,,0,,,0,1,0,1,piso,92
192,144,4,3,,,3,0,2012,650000,3385,1,False,,1,0,1,1,1,1,0,0,1,0,1,1,0,,1,1,0,0,0,1,1,piso,94
88,75,3,2,,,1,0,1598,470000,5341,0,False,1961,0,1,1,1,1,1,0,0,0,1,0,0,0,,1,1,0,0,1,0,1,piso,92
118,105,3,2,,,1,0,1839,575000,4873,0,False,1946,1,0,0,1,1,1,0,0,0,0,0,1,0,,0,,,0,0,1,0,piso,93
125,,3,2,,,2,0,1712,520000,4160,0,False,1970,1,0,0,1,1,1,0,0,1,0,1,0,0,,0,,,0,0,1,1,piso,95
105,86,3,2,,,2,0,1662,498000,4743,0,False,1967,1,0,1,1,1,1,0,0,1,0,0,1,0,,0,,,0,0,1,1,piso,95
128,,3,3,,,5,0,2286,1119200,8744,0,False,2019,0,1,1,1,1,1,0,0,1,1,0,0,0,,0,,,0,1,0,1,piso,93
112,,2,1,,,7,0,2103,690000,6161,0,False,1930,0,1,1,1,1,1,0,0,1,0,0,1,0,,0,,,0,0,1,0,atico,94
300,,5,2,,,3,0,-188007,2799900,9333,0,False,1920,0,1,1,1,1,,0,0,0,1,1,0,0,,0,,,1,0,0,1,piso,93
161,,3,2,,,5,0,1873,590000,3665,1,False,1987,0,1,1,1,1,1,0,0,0,1,0,1,1,,1,1,0,0,0,1,1,piso,92
48,46,2,1,,,1,0,1009,230000,4792,0,False,1931,0,1,1,1,1,0,0,0,0,0,0,0,0,,0,,,,,,,piso,91
120,110,4,2,,,entreplanta exterior,1,2035,660000,5500,0,False,1940,1,0,1,0,1,1,0,0,0,0,0,0,0,,0,,,1,0,0,0,piso,93
55,,2,1,,,4,0,1530,440000,8000,0,False,,0,1,0,1,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,93
55,,2,1,,,4,0,1530,440000,8000,0,False,1928,0,1,0,1,1,1,0,0,1,0,0,1,0,,0,,,,,,,piso,93
145,130,3,2,,,6,0,1896,599900,4137,1,False,1935,0,1,1,1,1,1,0,0,1,0,1,1,0,,0,,,0,1,0,0,piso,95
56,,1,1,,,,,1569,457000,8161,0,True,,,,0,0,1,1,0,0,1,0,1,0,0,,0,,,,,,,atico,91
95,,3,1,,,2,0,1299,340000,3579,0,False,,1,0,0,1,1,1,0,0,1,0,0,1,0,,0,,,,,,,piso,95
280,,5,3,,,5,0,-5194,1600000,5714,0,False,,1,0,1,1,1,1,0,0,1,0,1,0,1,,0,,,0,1,0,1,atico,96
88,,2,2,,,2,0,1735,530000,6023,0,False,1960,0,1,0,1,1,1,0,0,0,0,0,1,0,,0,,,0,0,0,1,piso,96
158,,3,2,,,4,0,2012,650000,4114,0,False,1974,,,1,1,1,1,0,0,0,0,1,1,1,,0,,,1,1,0,0,piso,92
160,,2,2,,,6,0,1943,620000,3875,0,False,,,,0,0,1,1,0,1,1,0,0,0,0,,0,,,0,0,1,1,piso,95
30,,1,1,,,bajo,1,1405,385000,12833,0,False,,,,0,0,1,0,0,0,0,0,0,0,0,,0,,,0,0,0,1,piso,94
96,,3,2,,,8,0,1323,350000,3646,1,False,,1,0,0,1,1,1,0,0,1,1,0,1,0,,0,,,,,,,piso,91
96,,3,2,,,8,0,1323,350000,3646,0,False,,1,0,0,1,1,1,0,0,1,1,0,1,0,,0,,,,,,,piso,91
96,,3,2,,,8,0,1323,350000,3646,1,False,,1,0,0,1,1,1,0,0,1,1,0,1,0,,0,,,,,,,piso,91
126,,3,2,,,3,0,1633,485000,3849,0,False,,,,0,0,1,1,0,0,0,0,0,0,0,,0,,,0,0,0,1,piso,92
135,102,2,2,,,8,0,2425,855000,6333,0,False,1951,1,0,1,1,1,1,0,0,1,0,1,0,0,,1,1,0,0,0,1,0,atico,93
185,,4,3,,,2,0,2514,950000,5135,1,False,,,,0,0,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,96
230,,4,4,,,7,0,-5194,1600000,6957,0,False,,,,0,0,1,1,0,0,1,0,1,0,0,,1,1,0,0,0,1,1,atico,95
280,,4,4,,,5,0,-266250,3000000,10714,0,False,,,,0,0,1,1,0,0,1,0,0,0,0,,0,,,,,,,atico,94
430,,5,6,,,4,0,-1645087,4400000,10233,0,False,,,,1,1,1,1,0,0,1,1,0,0,0,,1,1,0,1,1,1,1,duplex,94
63,,3,1,,,1,0,1250,320000,5079,0,False,,,,1,1,1,1,0,0,0,1,0,0,0,,0,,,,,,,piso,95
35,,0,1,,,6,0,1148,280000,8000,1,False,1934,0,1,1,1,1,1,0,0,0,0,0,1,0,,0,,,0,0,0,1,estudio,93
149,,4,3,,,5,0,2331,799000,5362,0,False,,1,0,0,0,1,1,0,0,1,0,0,0,0,,1,1,0,1,0,0,0,piso,93
156,,3,2,,,1,0,1779,549000,3519,0,False,,1,0,1,0,1,1,0,0,0,0,1,0,0,,0,,,0,0,0,1,piso,92
145,,4,2,,,6,0,1689,510000,3517,1,False,1945,1,0,0,1,1,1,0,0,0,0,0,0,0,,0,,,0,0,1,1,piso,94
426,400,4,3,,,4,0,-833784,3800000,8920,0,False,1911,1,0,1,1,1,1,0,0,1,1,0,1,0,,1,1,0,0,0,1,0,piso,94
147,133,4,3,,,1,0,1781,550000,3741,1,False,1982,1,0,1,1,1,1,0,0,1,0,1,1,0,,1,1,0,,,,,piso,95
125,,3,2,,,bajo,1,1885,595000,4760,0,False,,,,1,1,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,93
50,,2,1,,,6,0,1225,310000,6200,0,False,,0,1,1,0,1,1,0,0,1,0,0,1,0,,0,,,0,1,1,0,atico,95
120,,3,2,,,2,0,1667,500000,4167,0,False,,,,1,1,1,1,0,1,0,0,0,1,1,,1,1,0,1,0,1,0,piso,95
62,40,0,1,,,bajo,1,740,149000,2403,0,False,1925,0,1,1,0,0,0,0,0,0,0,0,1,0,,0,,,0,0,1,0,estudio,95
80,,2,1,,,bajo,1,1299,340000,4250,0,False,2000,0,1,1,1,1,1,0,1,0,0,1,1,1,,1,1,0,1,1,1,1,piso,91
70,,1,2,,,2,0,1148,280000,4000,0,False,1996,0,1,1,1,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,1,piso,91
93,74,3,2,,,4,0,1610,475000,5108,0,False,1986,0,1,1,1,1,1,0,0,1,0,0,0,0,,1,1,0,1,1,1,1,piso,91
120,110,3,2,,,2,0,2081,680000,5667,0,False,1950,1,0,0,1,1,1,0,0,0,0,0,0,0,,0,,,0,0,1,0,piso,93
345,,5,4,,,4,0,-188041,2800000,8116,0,False,,1,0,1,0,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,93
215,210,4,2,,,5,0,2394,835000,3884,1,False,,0,1,1,1,1,,0,1,0,1,0,0,0,,0,,,,,,,piso,91
197,,4,2,,,1,0,1989,640000,3249,0,False,,1,0,0,1,1,1,0,0,1,0,0,1,0,,0,,,1,0,0,0,piso,95
160,1,4,2,,,2,0,1841,576000,3600,0,False,,1,0,1,1,1,1,0,0,1,1,0,0,0,,1,1,0,0,0,1,0,piso,95
89,,2,1,,,6,0,1382,375000,4213,0,False,,1,0,1,1,1,1,0,1,0,0,0,1,0,,1,1,0,0,0,1,0,piso,91
119,112,4,2,,,1,0,1747,535000,4496,0,False,1946,1,0,0,1,1,1,0,0,0,0,0,1,0,,1,1,0,1,1,0,0,piso,93
142,130,5,2,,,4,0,1850,580000,4085,1,False,1961,1,0,0,1,1,1,0,0,0,1,1,1,1,,1,0,27000,0,0,1,0,piso,92
74,66,3,1,,,4,0,1174,290000,3919,0,False,1965,1,0,0,1,1,0,0,0,0,0,0,1,0,,0,,,0,1,0,0,piso,95
145,120,3,2,,,6,0,1897,600000,4138,0,,1935,0,1,1,1,1,1,0,0,0,0,1,1,0,,0,,,,,,,piso,95
240,,3,4,,,3,0,-47903,2175000,9062,0,False,,,,1,1,1,1,0,0,0,1,0,0,0,,0,,,0,0,1,0,piso,94
140,130,3,2,,,6,0,1825,569000,4064,0,False,1935,1,0,1,1,1,1,0,0,0,0,1,0,0,,0,,,0,1,0,1,piso,95
131,,3,2,,,3,0,1850,580000,4427,0,False,1975,1,0,1,1,1,1,0,0,1,0,0,1,0,,1,1,0,0,1,0,0,piso,95
117,94,2,2,,,3,0,1739,531527,4543,0,False,,0,1,1,1,1,1,0,1,1,0,1,1,1,,0,,,,,,,piso,95
165,125,5,2,,,8,0,1943,620000,3758,1,False,1977,1,0,0,1,1,1,0,0,1,0,0,0,0,,0,,,0,1,1,0,piso,94
