sq_mt_built,n_bathrooms,n_rooms,rent_price,n_bathrooms,sq_mt_built,buy_price_by_area,has_garden,has_pool,neighborhood,has_pool,buy_price
100.0,2.0,3,1943,2.0,100.0,6200,0,0,37,0,620000
100.0,2.0,3,1943,2.0,100.0,6200,0,0,36,0,620000
400.0,5.0,6,-33621,5.0,400.0,5125,0,0,32,0,2050000
340.0,3.0,4,-17213,3.0,340.0,5441,0,0,32,0,1850000
293.0,4.0,4,-16255,4.0,293.0,6263,0,0,32,0,1835000
210.0,4.0,3,-5161,4.0,210.0,7614,0,0,32,0,1599000
125.0,2.0,4,1804,2.0,125.0,4480,0,0,34,0,560000
124.0,2.0,5,1642,2.0,124.0,3944,0,0,34,0,489000
37.0,1.0,1,1299,1.0,37.0,9189,0,0,35,0,340000
192.0,2.0,4,2315,2.0,192.0,4115,0,0,33,0,790000
78.0,1.0,2,1320,1.0,78.0,4474,0,0,35,0,349000
301.0,3.0,4,-58234,3.0,301.0,7475,0,0,32,0,2250000
105.0,2.0,3,2070,2.0,105.0,6429,0,0,32,0,675000
163.0,2.0,4,1871,2.0,163.0,3613,0,0,36,0,589000
199.0,3.0,5,1536,3.0,199.0,6281,0,0,35,0,1250000
145.0,2.0,3,2010,2.0,145.0,4476,0,0,33,0,649000
210.0,4.0,3,-5161,4.0,210.0,7614,0,0,32,0,1599000
75.0,2.0,2,1508,2.0,75.0,5733,0,0,32,0,430000
370.0,4.0,5,-38920,4.0,370.0,5676,0,1,36,1,2100000
172.0,3.0,3,2492,3.0,172.0,5948,0,1,36,1,1023000
134.0,2.0,3,2103,2.0,134.0,5149,0,0,37,0,690000
67.0,2.0,1,1346,2.0,67.0,5373,0,0,35,0,360000
300.0,4.0,4,-58234,4.0,300.0,7500,0,0,32,0,2250000
408.0,6.0,6,-65933,6.0,408.0,5637,0,0,32,0,2300000
142.0,2.0,3,2103,2.0,142.0,4859,0,0,33,0,690000
171.0,2.0,5,2509,2.0,171.0,5848,0,0,34,0,1000000
115.0,2.0,2,2369,2.0,115.0,7130,0,0,35,0,820000
167.0,2.0,4,2203,2.0,167.0,4401,0,0,35,0,735000
117.0,2.0,3,1793,2.0,117.0,4744,0,0,35,0,555000
110.0,1.0,3,1655,1.0,110.0,4500,0,0,34,0,495000
315.0,5.0,5,-425334,5.0,315.0,10476,0,0,32,0,3300000
71.0,1.0,1,1862,1.0,71.0,8239,0,1,35,1,585000
128.0,2.0,2,2472,2.0,128.0,8125,0,1,35,1,1040000
65.0,1.0,1,1966,1.0,65.0,9692,0,1,35,1,630000
131.0,1.0,1,2512,1.0,131.0,7595,0,1,35,1,995000
150.0,3.0,3,-140,3.0,150.0,9267,0,1,37,1,1390000
237.0,2.0,4,-84312,2.0,237.0,10146,0,1,37,1,2404500
195.0,2.0,3,-25642,2.0,195.0,10069,0,1,37,1,1963500
192.0,3.0,3,-3649,3.0,192.0,8073,0,1,37,1,1550000
150.0,2.0,3,1695,2.0,150.0,8200,0,1,37,1,1230000
148.0,3.0,3,2514,3.0,148.0,6419,0,0,35,0,950000
138.0,2.0,4,1966,2.0,138.0,4565,0,0,34,0,630000
121.0,1.0,2,1804,1.0,121.0,4628,0,0,36,0,560000
325.0,5.0,4,-19939,5.0,325.0,5815,0,0,32,0,1890000
50.0,2.0,1,1335,2.0,50.0,7100,0,0,35,0,355000
47.0,1.0,1,901,1.0,47.0,4149,0,0,32,0,195000
30.0,2.0,1,884,2.0,30.0,6333,0,0,32,0,190000
318.0,4.0,5,94,4.0,318.0,4324,0,0,37,0,1375000
184.0,3.0,4,2103,3.0,184.0,3750,0,0,37,0,690000
220.0,3.0,4,-2964,3.0,220.0,6932,0,0,32,0,1525000
69.0,1.0,1,1781,1.0,69.0,7971,0,0,32,0,550000
153.0,2.0,4,1724,2.0,153.0,3431,0,0,37,0,525000
356.0,4.0,6,-65933,4.0,356.0,6461,0,0,32,0,2300000
195.0,2.0,4,2108,2.0,195.0,3549,0,0,34,0,692000
372.0,5.0,5,-20661,5.0,372.0,5108,0,0,37,0,1900000
201.0,3.0,5,2432,3.0,201.0,4279,0,0,37,0,860000
181.0,2.0,4,2213,2.0,181.0,4088,0,0,36,0,740000
100.0,1.0,3,1571,1.0,100.0,4580,0,0,35,0,458000
164.0,2.0,5,1499,2.0,164.0,2598,0,0,35,0,426000
140.0,2.0,2,1619,2.0,140.0,3421,0,0,36,0,479000
138.0,2.0,5,2124,2.0,138.0,5065,0,0,35,0,699000
242.0,3.0,3,-38920,3.0,242.0,8678,0,0,32,0,2100000
170.0,2.0,5,1619,2.0,170.0,2818,0,0,33,0,479000
260.0,2.0,3,-23717,2.0,260.0,7462,0,0,32,0,1940000
75.0,1.0,2,1781,1.0,75.0,7333,0,0,35,0,550000
326.0,3.0,9,-2333,3.0,326.0,4601,0,0,35,0,1500000
136.0,2.0,4,2148,2.0,136.0,5221,0,0,37,0,710000
166.0,2.0,4,2081,2.0,166.0,4096,0,0,34,0,680000
237.0,3.0,5,2513,3.0,237.0,4008,0,0,36,0,949900
108.0,2.0,2,2452,2.0,108.0,8102,0,0,32,0,875000
182.0,2.0,3,2224,2.0,182.0,4093,0,0,33,0,745000
89.0,1.0,2,1735,1.0,89.0,5955,0,0,34,0,530000
32.0,1.0,0,868,1.0,32.0,5781,0,0,34,0,185000
135.0,1.0,4,1770,1.0,135.0,4037,0,0,35,0,545000
163.0,3.0,4,2081,3.0,163.0,4172,0,0,36,0,680000
69.0,1.0,3,1435,1.0,69.0,5768,0,0,34,0,398000
135.0,2.0,2,2254,2.0,135.0,5626,0,0,35,0,759500
43.0,1.0,0,1038,1.0,43.0,5579,0,1,37,1,239900
60.0,1.0,2,1320,1.0,60.0,5817,0,0,33,0,349000
160.0,2.0,4,2315,2.0,160.0,4938,0,0,36,0,790000
230.0,3.0,4,-17213,3.0,230.0,8043,0,0,32,0,1850000
260.0,2.0,3,-23717,2.0,260.0,7462,0,0,32,0,1940000
159.0,2.0,5,2452,2.0,159.0,5503,0,0,35,0,875000
172.0,2.0,3,2432,2.0,172.0,5000,0,0,33,0,860000
73.0,1.0,3,705,1.0,73.0,1918,0,0,36,0,140000
42.0,1.0,0,881,1.0,42.0,4500,0,0,36,0,189000
121.0,1.0,3,1323,1.0,121.0,2893,0,0,37,0,350000
40.0,1.0,1,1052,1.0,40.0,6125,0,0,37,0,245000
105.0,3.0,3,1943,3.0,105.0,5905,0,0,37,0,620000
310.0,4.0,4,-24524,4.0,310.0,6290,0,0,32,0,1950000
48.0,1.0,2,1094,1.0,48.0,5417,0,0,36,0,260000
112.0,2.0,3,2213,2.0,112.0,6607,0,0,35,0,740000
189.0,2.0,4,2234,2.0,189.0,3968,0,0,34,0,750000
59.0,1.0,2,1190,1.0,59.0,5017,0,0,35,0,296000
183.0,2.0,3,2324,2.0,183.0,4344,0,0,34,0,795000
96.0,2.0,5,1781,2.0,96.0,5729,0,0,33,0,550000
37.0,1.0,1,979,1.0,37.0,5946,0,0,34,0,220000
65.0,1.0,2,1346,1.0,65.0,5538,0,0,37,0,360000
30.0,1.0,1,884,1.0,30.0,6333,0,0,32,0,190000
134.0,2.0,2,2509,2.0,134.0,7004,0,0,32,0,938536
170.0,3.0,3,2417,3.0,170.0,5000,0,0,34,0,850000
175.0,3.0,4,2376,3.0,175.0,4709,0,0,36,0,824000
89.0,2.0,2,1553,2.0,89.0,5056,0,0,35,0,450000
55.0,2.0,3,1245,2.0,55.0,5782,0,0,33,0,318000
70.0,1.0,3,1238,1.0,70.0,4500,0,0,37,0,315000
86.0,2.0,2,1655,2.0,86.0,5756,0,0,33,0,495000
70.0,1.0,3,1122,1.0,70.0,3857,0,0,36,0,270000
74.0,2.0,2,1894,2.0,74.0,8095,0,0,34,0,599000
43.0,1.0,2,1007,1.0,43.0,5337,0,0,33,0,229500
164.0,2.0,2,-1225,2.0,164.0,8841,0,0,32,0,1450000
140.0,3.0,3,2012,3.0,140.0,4643,0,0,34,0,650000
155.0,3.0,4,2464,3.0,155.0,5710,0,0,37,0,885000
260.0,4.0,5,2472,4.0,260.0,4000,0,0,33,0,1040000
150.0,2.0,3,2228,2.0,150.0,7567,0,0,35,0,1135000
172.0,2.0,2,-5161,2.0,172.0,9297,0,0,32,0,1599000
104.0,2.0,2,1894,2.0,104.0,5760,0,0,37,0,599000
164.0,2.0,2,-1225,2.0,164.0,8841,0,0,32,0,1450000
369.0,5.0,3,-154511,5.0,369.0,7304,0,0,32,0,2695000
287.0,4.0,5,-20661,4.0,287.0,6620,0,0,37,0,1900000
67.0,2.0,2,1781,2.0,67.0,8209,0,0,35,0,550000
250.0,3.0,3,-1537,3.0,250.0,5860,0,0,37,0,1465000
211.0,3.0,4,2512,3.0,211.0,4716,0,0,32,0,995000
183.0,2.0,4,2234,2.0,183.0,4098,0,0,34,0,750000
152.0,3.0,4,2224,3.0,152.0,4901,0,0,37,0,745000
175.0,2.0,3,2493,2.0,175.0,5840,0,1,34,1,1022000
230.0,1.0,4,-17213,1.0,230.0,8043,0,0,32,0,1850000
140.0,2.0,3,2148,2.0,140.0,5071,0,0,34,0,710000
205.0,3.0,4,1900,3.0,205.0,5854,0,0,37,0,1200000
230.0,3.0,4,1536,3.0,230.0,5435,0,0,37,0,1250000
47.0,1.0,1,901,1.0,47.0,4149,0,0,32,0,195000
107.0,3.0,2,2449,3.0,107.0,8159,0,1,37,1,873000
147.0,3.0,3,1943,3.0,147.0,4218,0,0,37,0,620000
254.0,3.0,5,2234,3.0,254.0,2951,0,1,37,1,749611
184.0,2.0,4,2275,2.0,184.0,4183,0,0,34,0,769600
39.0,1.0,2,1100,1.0,39.0,6718,0,0,35,0,262000
141.0,2.0,2,2512,2.0,141.0,7054,0,0,32,0,994568
468.0,5.0,8,-104074,5.0,468.0,5342,0,0,32,0,2500000
39.0,1.0,1,881,1.0,39.0,4846,0,0,37,0,189000
139.0,2.0,6,1474,2.0,139.0,2986,0,0,34,0,415000
149.0,7.0,6,2159,7.0,149.0,4799,0,0,37,0,715000
180.0,2.0,5,2124,2.0,180.0,3883,0,0,34,0,699000
220.0,3.0,6,2514,3.0,220.0,4318,0,0,36,0,950000
254.0,3.0,5,2234,3.0,254.0,2953,0,1,37,1,750000
196.0,3.0,5,2369,3.0,196.0,4184,0,0,36,0,820000
57.0,1.0,3,1220,1.0,57.0,5404,0,0,33,0,308000
204.0,3.0,4,1536,3.0,204.0,6127,0,0,37,0,1250000
139.0,2.0,6,1474,2.0,139.0,2986,0,0,34,0,415000
178.0,2.0,3,1059,2.0,178.0,7303,0,0,32,0,1300000
133.0,2.0,4,1848,2.0,133.0,4353,0,0,37,0,579000
160.0,2.0,4,2315,2.0,160.0,4938,0,0,36,0,790000
120.0,2.0,3,1871,2.0,120.0,4908,0,0,37,0,589000
299.0,4.0,5,-19233,4.0,299.0,6288,0,0,32,0,1880000
131.0,2.0,3,2126,2.0,131.0,5344,0,0,37,0,700000
117.0,2.0,4,1892,2.0,117.0,5111,0,0,35,0,598000
51.0,1.0,2,1146,1.0,51.0,5471,0,0,37,0,279000
220.0,3.0,5,2464,3.0,220.0,4023,0,0,36,0,885000
130.0,3.0,3,2230,3.0,130.0,5754,0,0,35,0,748000
287.0,4.0,7,2512,4.0,287.0,3293,0,0,33,0,945000
67.0,2.0,2,1781,2.0,67.0,8209,0,0,35,0,550000
67.0,2.0,2,1781,2.0,67.0,8209,0,0,35,0,550000
67.0,2.0,2,1781,2.0,67.0,8209,0,0,35,0,550000
301.0,4.0,4,-58234,4.0,301.0,7475,0,0,32,0,2250000
287.0,3.0,9,2514,3.0,287.0,3449,0,0,34,0,990000
185.0,2.0,4,2504,2.0,185.0,5027,0,0,33,0,930000
59.0,1.0,2,1320,1.0,59.0,5915,0,0,33,0,349000
105.0,2.0,2,1781,2.0,105.0,5238,0,0,33,0,550000
160.0,2.0,4,2402,2.0,160.0,5250,0,0,33,0,840000
143.0,1.0,5,1931,1.0,143.0,4301,0,0,37,0,615000
119.0,2.0,2,1825,2.0,119.0,4782,0,0,37,0,569000
192.0,2.0,6,2295,2.0,192.0,4062,0,0,33,0,780000
204.0,2.0,7,2352,2.0,204.0,3971,0,0,35,0,810000
115.0,2.0,3,1508,2.0,115.0,3739,0,0,34,0,430000
177.0,3.0,4,2470,3.0,177.0,5028,0,1,37,1,890000
64.0,1.0,1,1508,1.0,64.0,6719,0,0,32,0,430000
97.0,2.0,3,1496,2.0,97.0,4381,0,0,37,0,425000
56.0,1.0,2,1197,1.0,56.0,5339,0,0,33,0,299000
147.0,3.0,4,1781,3.0,147.0,3741,0,0,33,0,550000
45.0,1.0,1,881,1.0,45.0,4200,0,0,36,0,189000
32.0,1.0,1,823,1.0,32.0,5375,0,0,36,0,172000
192.0,2.0,4,2234,2.0,192.0,3906,0,0,34,0,750000
144.0,3.0,4,1892,3.0,144.0,4153,0,0,34,0,598000
114.0,2.0,1,2470,2.0,114.0,7807,0,0,32,0,890000
168.0,3.0,4,2232,3.0,168.0,4458,0,0,34,0,749000
88.0,2.0,2,1678,2.0,88.0,5739,0,0,37,0,505000
89.0,1.0,3,1437,1.0,89.0,4483,0,0,34,0,399000
165.0,3.0,4,2417,3.0,165.0,5152,0,0,37,0,850000
142.0,2.0,3,2103,2.0,142.0,4859,0,0,35,0,690000
114.0,2.0,1,2470,2.0,114.0,7807,0,0,32,0,890000
165.0,3.0,2,-20226,3.0,165.0,11479,0,1,37,1,1894000
114.0,2.0,2,2181,2.0,114.0,6360,0,0,32,0,725000
132.0,3.0,5,2092,3.0,132.0,5189,0,0,34,0,685000
171.0,2.0,6,2512,2.0,171.0,5819,0,0,32,0,995000
70.0,1.0,3,1238,1.0,70.0,4500,0,0,33,0,315000
112.0,2.0,3,1955,2.0,112.0,5580,0,0,35,0,625000
75.0,2.0,2,1621,2.0,75.0,6400,0,0,33,0,480000
74.0,2.0,2,1542,2.0,74.0,6014,0,0,33,0,445000
325.0,3.0,6,-48548,3.0,325.0,6708,0,0,32,0,2180000
311.0,4.0,4,-38920,4.0,311.0,6752,0,0,32,0,2100000
202.0,3.0,5,2452,3.0,202.0,4332,0,0,36,0,875000
70.0,2.0,2,1428,2.0,70.0,5643,0,0,33,0,395000
163.0,3.0,4,2479,3.0,163.0,5515,0,0,35,0,899000
341.0,4.0,5,-38920,4.0,341.0,6158,0,0,32,0,2100000
135.0,3.0,4,2324,3.0,135.0,5889,0,0,36,0,795000
153.0,2.0,4,1894,2.0,153.0,3915,0,0,37,0,599000
135.0,2.0,2,2410,2.0,135.0,6259,0,0,35,0,845000
333.0,3.0,5,452,3.0,333.0,4054,0,0,36,0,1350000
210.0,3.0,3,-5161,3.0,210.0,7614,0,0,32,0,1599000
190.0,3.0,5,2417,3.0,190.0,4474,0,0,37,0,850000
102.0,2.0,3,1519,2.0,102.0,4265,0,0,37,0,435000
167.0,2.0,4,2012,2.0,167.0,3892,0,0,33,0,650000
99.0,1.0,2,1483,1.0,99.0,4232,0,0,36,0,419000
228.0,4.0,6,-2333,4.0,228.0,6579,0,0,37,0,1500000
175.0,2.0,5,2081,2.0,175.0,3886,0,0,37,0,680000
170.0,3.0,4,2497,3.0,170.0,5412,0,0,32,0,920000
53.0,1.0,2,1213,1.0,53.0,5755,0,0,32,0,305000
39.0,1.0,1,948,1.0,39.0,5385,0,0,34,0,210000
68.0,2.0,2,1781,2.0,68.0,8088,0,0,35,0,550000
119.0,2.0,4,1553,2.0,119.0,3782,0,0,37,0,450000
155.0,1.0,3,1897,1.0,155.0,3871,0,0,37,0,600000
149.0,2.0,4,1712,2.0,149.0,3490,0,0,37,0,520000
133.0,2.0,4,1839,2.0,133.0,4323,0,0,34,0,575000
121.0,2.0,3,1955,2.0,121.0,5165,0,0,34,0,625000
101.0,1.0,3,1862,1.0,101.0,5792,0,0,36,0,585000
68.0,1.0,3,1393,1.0,68.0,5587,0,0,35,0,379900
227.0,4.0,6,2416,4.0,227.0,3740,0,0,36,0,849000
208.0,4.0,5,1451,4.0,208.0,6058,0,0,37,0,1260000
171.0,3.0,4,2331,3.0,171.0,4673,0,0,36,0,799000
59.0,1.0,2,1299,1.0,59.0,5763,0,0,33,0,340000
229.0,3.0,4,2480,3.0,229.0,3930,0,0,36,0,900000
202.0,3.0,5,2452,3.0,202.0,4332,0,0,36,0,875000
185.0,2.0,4,2504,2.0,185.0,5027,0,0,33,0,930000
130.0,2.0,3,1894,2.0,130.0,4608,0,0,36,0,599000
117.0,2.0,3,1779,2.0,117.0,4692,0,0,33,0,549000
198.0,3.0,4,2516,3.0,198.0,4949,0,0,32,0,980000
182.0,3.0,4,1966,3.0,182.0,3462,0,0,36,0,630000
135.0,2.0,4,2070,2.0,135.0,5000,0,0,37,0,675000
127.0,2.0,3,2092,2.0,127.0,5394,0,0,34,0,685000
241.0,4.0,4,-20661,4.0,241.0,7884,0,0,32,0,1900000
171.0,3.0,4,2331,3.0,171.0,4673,0,0,36,0,799000
312.0,5.0,4,-4866,5.0,312.0,5096,0,0,36,0,1590000
210.0,2.0,3,2514,2.0,210.0,4524,0,1,36,1,950000
263.0,3.0,5,2470,3.0,263.0,3384,0,0,36,0,890000
398.0,5.0,4,452,5.0,398.0,3392,0,0,36,0,1350000
138.0,2.0,3,2058,2.0,138.0,4855,0,0,37,0,670000
67.0,2.0,2,1781,2.0,67.0,8209,0,0,35,0,550000
40.0,1.0,2,1323,1.0,40.0,8750,0,0,37,0,350000
547.0,4.0,6,-833784,4.0,547.0,6947,0,0,32,0,3800000
174.0,2.0,4,2035,2.0,174.0,3793,0,0,34,0,660000
260.0,3.0,6,1900,3.0,260.0,4615,0,0,35,0,1200000
222.0,3.0,3,-46630,3.0,222.0,9752,0,0,32,0,2165000
50.0,1.0,1,1311,1.0,50.0,6900,0,0,36,0,345000
192.0,2.0,6,2295,2.0,192.0,4062,0,0,33,0,780000
260.0,2.0,4,2347,2.0,260.0,4231,0,0,34,0,1100000
400.0,5.0,7,-33621,5.0,400.0,5125,0,0,32,0,2050000
67.0,2.0,2,1781,2.0,67.0,8209,0,0,35,0,550000
245.0,3.0,3,-5194,3.0,245.0,6531,0,0,32,0,1600000
127.0,2.0,3,1832,2.0,127.0,4504,0,0,37,0,572000
122.0,1.0,3,1553,1.0,122.0,3689,0,0,34,0,450000
190.0,4.0,3,-5161,4.0,190.0,8416,0,0,32,0,1599000
68.0,2.0,4,1619,2.0,68.0,7044,0,0,35,0,479000
90.0,2.0,2,1966,2.0,90.0,7000,0,0,34,0,630000
74.0,2.0,2,1542,2.0,74.0,6014,0,0,33,0,445000
204.0,3.0,5,-2096,3.0,204.0,7304,0,1,32,1,1490000
89.0,2.0,2,2115,2.0,89.0,7809,0,1,32,1,695000
115.0,2.0,3,2324,2.0,115.0,6913,0,1,32,1,795000
83.0,1.0,1,1508,1.0,83.0,5181,0,0,34,0,430000
143.0,2.0,1,1323,2.0,143.0,2448,0,0,35,0,350000
408.0,4.0,5,-141570,4.0,408.0,6495,0,0,32,0,2650000
250.0,4.0,5,-1225,4.0,250.0,5800,0,0,35,0,1450000
110.0,1.0,4,1735,1.0,110.0,4818,0,0,33,0,530000
230.0,4.0,4,-17213,4.0,230.0,8043,0,0,32,0,1850000
243.0,4.0,4,-1225,4.0,243.0,5967,0,0,32,0,1450000
101.0,2.0,2,1758,2.0,101.0,5347,0,0,32,0,540000
342.0,3.0,6,-266250,3.0,342.0,8772,0,0,32,0,3000000
220.0,2.0,3,-14150,2.0,220.0,8182,0,0,35,0,1800000
210.0,3.0,3,-5161,3.0,210.0,7614,0,0,32,0,1599000
89.0,2.0,3,1508,2.0,89.0,4831,0,0,37,0,430000
178.0,1.0,6,2452,1.0,178.0,4916,0,0,35,0,875000
241.0,4.0,5,-1125,4.0,241.0,5996,0,0,32,0,1445000
175.0,2.0,3,2514,2.0,175.0,5429,0,0,33,0,950000
212.0,3.0,5,2516,3.0,212.0,4528,0,0,36,0,960000
204.0,2.0,7,2352,2.0,204.0,3971,0,0,35,0,810000
51.0,1.0,1,1174,1.0,51.0,5686,0,0,37,0,290000
485.0,6.0,6,-244802,6.0,485.0,6082,0,0,32,0,2950000
241.0,3.0,4,-5194,3.0,241.0,6639,0,0,32,0,1600000
35.0,1.0,1,1094,1.0,35.0,7429,0,0,35,0,260000
120.0,2.0,1,2115,2.0,120.0,5792,0,0,32,0,695000
75.0,1.0,1,1542,1.0,75.0,5933,0,0,32,0,445000
54.0,1.0,2,1213,1.0,54.0,5648,0,0,33,0,305000
398.0,5.0,5,452,5.0,398.0,3392,0,0,36,0,1350000
260.0,3.0,4,2512,3.0,260.0,3827,0,1,33,1,995000
379.0,5.0,4,-4547,5.0,379.0,4169,0,0,36,0,1580000
120.0,2.0,2,1920,2.0,120.0,5083,0,0,36,0,610000
139.0,2.0,4,1474,2.0,139.0,2986,0,0,34,0,415000
163.0,3.0,4,2010,3.0,163.0,3982,0,0,36,0,649000
95.0,2.0,2,1908,2.0,95.0,6368,0,0,35,0,605000
139.0,2.0,6,1474,2.0,139.0,2986,0,0,34,0,415000
301.0,3.0,3,-58234,3.0,301.0,7475,0,0,32,0,2250000
129.0,2.0,3,2012,2.0,129.0,5039,0,0,34,0,650000
300.0,2.0,3,2509,2.0,300.0,3333,0,0,34,0,1000000
705.0,5.0,6,-833784,5.0,705.0,5390,0,0,32,0,3800000
101.0,1.0,3,1610,1.0,101.0,4703,0,0,35,0,475000
325.0,2.0,4,-48548,2.0,325.0,6708,0,0,32,0,2180000
210.0,3.0,3,-5161,3.0,210.0,7614,0,0,32,0,1599000
35.0,1.0,2,1009,1.0,35.0,6569,0,0,37,0,229900
40.0,1.0,1,1122,1.0,40.0,6750,0,0,37,0,270000
85.0,2.0,3,1428,2.0,85.0,4647,0,0,34,0,395000
66.0,1.0,2,830,1.0,66.0,2636,0,0,42,0,174000
80.0,1.0,3,963,1.0,80.0,2686,0,0,39,0,214900
108.0,2.0,3,1639,2.0,108.0,4519,0,1,43,1,488000
75.0,1.0,2,1058,1.0,75.0,3292,0,0,40,0,246900
83.0,1.0,3,1038,1.0,83.0,2890,0,0,42,0,239900
67.0,1.0,3,795,1.0,67.0,2448,0,0,42,0,164000
54.0,1.0,2,724,1.0,54.0,2683,0,0,39,0,144900
75.0,1.0,3,1018,1.0,75.0,3107,0,0,42,0,233000
118.0,2.0,3,1633,2.0,118.0,4110,0,1,46,1,485000
181.0,3.0,5,1890,3.0,181.0,3298,0,1,45,1,597000
360.0,6.0,4,-2214,6.0,360.0,4153,0,1,45,1,1495000
181.0,3.0,5,1890,3.0,181.0,3298,0,1,45,1,597000
34.0,1.0,0,579,1.0,34.0,3206,0,0,39,0,109000
63.0,1.0,2,813,1.0,63.0,2683,0,0,39,0,169000
309.0,3.0,5,2165,3.0,309.0,3722,0,1,45,1,1150000
55.0,1.0,2,777,1.0,55.0,2891,0,0,42,0,159000
113.0,2.0,4,1086,2.0,113.0,2274,0,0,39,0,257000
50.0,1.0,2,721,1.0,50.0,2880,0,0,42,0,144000
117.0,2.0,2,1666,2.0,117.0,4273,0,1,45,1,499900
83.0,1.0,3,948,1.0,83.0,2530,0,0,39,0,210000
61.0,2.0,2,910,2.0,61.0,3246,0,0,39,0,198000
96.0,2.0,3,1346,2.0,96.0,3750,0,0,38,0,360000
193.0,3.0,4,2464,3.0,193.0,4588,0,1,45,1,885461
72.0,1.0,1,847,1.0,72.0,2486,0,0,39,0,179000
77.0,1.0,3,1009,1.0,77.0,2987,0,0,46,0,230000
115.0,2.0,4,1642,2.0,115.0,4252,0,0,44,0,489000
71.0,1.0,3,1055,1.0,71.0,3465,0,0,38,0,246000
293.0,4.0,5,2499,4.0,293.0,3464,0,1,45,1,1015000
112.0,1.0,4,1320,1.0,112.0,3116,0,0,40,0,349000
209.0,3.0,5,2305,3.0,209.0,3756,0,1,45,1,785000
143.0,2.0,3,2012,2.0,143.0,4545,0,1,46,1,650000
82.0,1.0,3,844,1.0,82.0,2171,0,0,40,0,178000
82.0,1.0,3,816,1.0,82.0,2073,0,0,40,0,170000
110.0,2.0,2,1660,2.0,110.0,4518,0,0,39,0,497000
70.0,1.0,3,867,1.0,70.0,2641,0,0,40,0,184900
73.0,1.0,2,736,1.0,73.0,2026,0,0,42,0,147900
76.0,1.0,2,916,1.0,76.0,2630,0,0,39,0,199900
70.0,1.0,3,948,1.0,70.0,3000,0,0,38,0,210000
93.0,2.0,2,1119,2.0,93.0,2892,0,1,39,1,269000
81.0,1.0,2,1187,1.0,81.0,3642,0,1,39,1,295000
62.0,1.0,3,813,1.0,62.0,2726,0,0,42,0,169000
42.0,1.0,1,645,1.0,42.0,2974,0,0,39,0,124900
80.0,1.0,3,984,1.0,80.0,2769,0,0,39,0,221500
80.0,1.0,2,847,1.0,80.0,2238,0,0,39,0,179000
65.0,1.0,2,743,1.0,65.0,2306,0,0,39,0,149900
61.0,1.0,3,698,1.0,61.0,2262,0,0,39,0,138000
50.0,1.0,1,740,1.0,50.0,2980,0,0,40,0,149000
144.0,2.0,4,1758,2.0,144.0,3750,0,1,41,1,540000
138.0,3.0,4,2058,3.0,138.0,4855,0,1,43,1,670000
60.0,1.0,2,705,1.0,60.0,2332,0,0,42,0,139900
60.0,1.0,2,740,1.0,60.0,2483,0,0,39,0,149000
100.0,2.0,2,1382,2.0,100.0,3750,0,1,39,1,375000
63.0,1.0,2,717,1.0,63.0,2270,0,0,39,0,143000
97.0,1.0,3,1038,1.0,97.0,2474,0,0,38,0,240000
178.0,3.0,5,1966,3.0,178.0,3539,0,0,39,0,630000
132.0,2.0,3,1275,2.0,132.0,2500,0,0,38,0,330000
293.0,4.0,5,2472,4.0,293.0,3549,0,1,45,1,1040000
100.0,2.0,3,1553,2.0,100.0,4500,0,1,41,1,450000
67.0,1.0,3,780,1.0,67.0,2388,0,0,39,0,160000
107.0,2.0,3,1370,2.0,107.0,3458,0,1,39,1,370000
126.0,2.0,4,1781,2.0,126.0,4365,0,0,45,0,550000
65.0,1.0,3,758,1.0,65.0,2369,0,0,39,0,154000
107.0,1.0,1,1370,1.0,107.0,3458,0,1,44,1,370000
55.0,1.0,2,850,1.0,55.0,3271,0,0,39,0,179900
134.0,3.0,4,1667,3.0,134.0,3731,0,1,45,1,500000
190.0,3.0,4,2369,3.0,190.0,4316,0,1,41,1,820000
92.0,2.0,2,1174,2.0,92.0,3152,0,0,40,0,290000
80.0,1.0,2,897,1.0,80.0,2425,0,0,42,0,194000
105.0,2.0,3,1781,2.0,105.0,5238,0,1,38,1,550000
60.0,2.0,2,994,2.0,60.0,3750,0,0,39,0,225000
143.0,3.0,4,2234,3.0,143.0,5245,0,1,46,1,750000
110.0,2.0,3,1235,2.0,110.0,2855,0,0,38,0,314000
396.0,4.0,5,2017,4.0,396.0,2980,0,1,41,1,1180000
239.0,2.0,4,1897,2.0,239.0,2510,0,1,40,1,600000
60.0,1.0,2,762,1.0,60.0,2582,0,0,42,0,154900
104.0,2.0,4,1135,2.0,104.0,2643,0,0,42,0,274900
150.0,2.0,4,2230,2.0,150.0,4987,0,1,46,1,748000
90.0,2.0,3,1067,2.0,90.0,2778,0,0,39,0,250000
120.0,1.0,4,1200,1.0,120.0,2499,0,0,38,0,299900
254.0,3.0,3,1900,3.0,254.0,4724,0,1,43,1,1200000
70.0,1.0,2,1195,1.0,70.0,4257,0,0,40,0,298000
76.0,1.0,3,916,1.0,76.0,2630,0,0,42,0,199900
120.0,2.0,3,1485,2.0,120.0,3500,0,1,40,1,420000
71.0,2.0,3,1161,2.0,71.0,4014,0,0,40,0,285000
70.0,1.0,3,833,1.0,70.0,2500,0,0,40,0,175000
77.0,1.0,3,1066,1.0,77.0,3245,0,0,40,0,249900
64.0,1.0,1,1197,1.0,64.0,4672,0,0,38,0,299000
